Date,SPY,GLD,TLT,^VIX,CL,FinQuarter,Financial Quarter Date Start,JHDUSRGDPBR
13-02-2006,126.410004,53.720001,90.309998,13.35,61.24,Q1-2006,01-01-2006,0
14-02-2006,127.75,54.490002,89.989998,12.25,59.57,Q1-2006,01-01-2006,0
15-02-2006,128.199997,53.759998,90.209999,12.31,57.65,Q1-2006,01-01-2006,0
16-02-2006,129.160004,54.52,90.230003,11.48,58.46,Q1-2006,01-01-2006,0
17-02-2006,128.809998,54.959999,90.949997,12.01,59.88,Q1-2006,01-01-2006,0
21-02-2006,128.490005,55.119999,90.800003,12.41,61.1,Q1-2006,01-01-2006,0
22-02-2006,129.270004,55.34,91.419998,11.88,61.01,Q1-2006,01-01-2006,0
23-02-2006,129.080002,54.639999,91.190002,11.87,60.54,Q1-2006,01-01-2006,0
24-02-2006,129.410004,55.639999,91.050003,11.46,62.91,Q1-2006,01-01-2006,0
27-02-2006,129.460007,55.220001,90.900002,11.59,61,Q1-2006,01-01-2006,0
28-02-2006,128.229996,56.07,91.349998,12.34,61.41,Q1-2006,01-01-2006,0
01-03-2006,129.369995,56.099998,90.480003,11.54,61.97,Q1-2006,01-01-2006,0
02-03-2006,129.360001,56.740002,89.849998,11.72,63.36,Q1-2006,01-01-2006,0
03-03-2006,128.759995,56.279999,89.330002,11.96,63.67,Q1-2006,01-01-2006,0
06-03-2006,128.169998,55.23,88.550003,12.74,62.41,Q1-2006,01-01-2006,0
07-03-2006,127.970001,54.950001,88.610001,12.66,61.58,Q1-2006,01-01-2006,0
08-03-2006,128.240005,53.970001,88.580002,12.32,60.02,Q1-2006,01-01-2006,0
09-03-2006,127.379997,54.240002,88.610001,12.68,60.47,Q1-2006,01-01-2006,0
10-03-2006,128.589996,53.830002,88.279999,11.85,59.96,Q1-2006,01-01-2006,0
13-03-2006,128.830002,54.310001,88.209999,11.37,61.77,Q1-2006,01-01-2006,0
14-03-2006,130.179993,54.869999,88.800003,10.74,63.1,Q1-2006,01-01-2006,0
15-03-2006,130.759995,55.119999,88.32,11.35,62.17,Q1-2006,01-01-2006,0
16-03-2006,131.029999,55.34,89.120003,11.98,63.58,Q1-2006,01-01-2006,0
17-03-2006,130.619995,55.119999,88.849998,12.12,62.77,Q1-2006,01-01-2006,0
20-03-2006,130.410004,55.169998,88.989998,11.79,60.42,Q1-2006,01-01-2006,0
21-03-2006,129.589996,54.830002,88.529999,11.62,60.57,Q1-2006,01-01-2006,0
22-03-2006,130.380005,54.75,88.720001,11.21,61.77,Q1-2006,01-01-2006,0
23-03-2006,130.110001,54.700001,88.440002,11.17,63.91,Q1-2006,01-01-2006,0
24-03-2006,130.210007,55.709999,89.089996,11.19,64.26,Q1-2006,01-01-2006,0
27-03-2006,130.020004,56.389999,88.760002,11.46,64.16,Q1-2006,01-01-2006,0
28-03-2006,129.220001,56.060001,87.93,11.58,66.07,Q1-2006,01-01-2006,0
29-03-2006,130.029999,57.07,87.510002,10.95,66.45,Q1-2006,01-01-2006,0
30-03-2006,129.800003,58.599998,86.900002,11.57,67.15,Q1-2006,01-01-2006,0
31-03-2006,129.830002,58.099998,86.870003,11.39,66.63,Q1-2006,01-01-2006,0
03-04-2006,129.729996,58.470001,86.57,11.57,66.74,Q2-2006,01-04-2006,0
04-04-2006,130.559998,58.330002,86.480003,11.14,66.23,Q2-2006,01-04-2006,0
05-04-2006,131.009995,58.66,86.599998,11.13,67.07,Q2-2006,01-04-2006,0
06-04-2006,130.869995,59.279999,85.940002,11.45,67.94,Q2-2006,01-04-2006,0
07-04-2006,129.539993,58.59,85.099998,12.26,67.39,Q2-2006,01-04-2006,0
10-04-2006,129.740005,59.599998,85.260002,12.19,68.74,Q2-2006,01-04-2006,0
11-04-2006,128.639999,59.009998,85.559998,13,68.98,Q2-2006,01-04-2006,0
12-04-2006,128.880005,59.43,85.040001,12.76,68.62,Q2-2006,01-04-2006,0
13-04-2006,128.710007,59.5,84.440002,12.38,69.32,Q2-2006,01-04-2006,0
17-04-2006,128.660004,61.09,84.75,12.58,70.4,Q2-2006,01-04-2006,0
18-04-2006,130.699997,61.849998,84.900002,11.4,71.35,Q2-2006,01-04-2006,0
19-04-2006,130.949997,63.75,84.379997,11.32,72.17,Q2-2006,01-04-2006,0
20-04-2006,131.130005,60.959999,84.309998,11.64,71.95,Q2-2006,01-04-2006,0
21-04-2006,131.149994,63.200001,84.800003,11.59,75.17,Q2-2006,01-04-2006,0
24-04-2006,130.910004,61.650002,85.139999,11.75,73.33,Q2-2006,01-04-2006,0
25-04-2006,130.369995,62.779999,84.129997,11.75,72.88,Q2-2006,01-04-2006,0
26-04-2006,130.399994,63.650002,83.989998,11.76,71.93,Q2-2006,01-04-2006,0
27-04-2006,131.029999,62.959999,84.099998,11.84,70.97,Q2-2006,01-04-2006,0
28-04-2006,131.470001,65.089996,84.160004,11.59,71.88,Q2-2006,01-04-2006,0
01-05-2006,130.399994,65.160004,83.199997,12.54,73.7,Q2-2006,01-04-2006,0
02-05-2006,131.380005,66.550003,83.419998,11.99,74.61,Q2-2006,01-04-2006,0
03-05-2006,130.889999,66.459999,83.239998,11.99,72.28,Q2-2006,01-04-2006,0
04-05-2006,131.360001,67.480003,83.099998,11.86,69.94,Q2-2006,01-04-2006,0
05-05-2006,132.520004,67.989998,83.599998,11.62,70.19,Q2-2006,01-04-2006,0
08-05-2006,132.360001,67.559998,83.650002,12,69.77,Q2-2006,01-04-2006,0
09-05-2006,132.619995,69.68,83.599998,11.99,70.69,Q2-2006,01-04-2006,0
10-05-2006,132.550003,70.379997,83.75,11.78,72.13,Q2-2006,01-04-2006,0
11-05-2006,130.949997,71.029999,83.339996,12.49,73.32,Q2-2006,01-04-2006,0
12-05-2006,129.240005,71.120003,82.650002,14.19,72.04,Q2-2006,01-04-2006,0
15-05-2006,129.5,67.410004,82.980003,13.57,69.41,Q2-2006,01-04-2006,0
16-05-2006,129.309998,68.610001,83.599998,13.35,69.53,Q2-2006,01-04-2006,0
17-05-2006,126.849998,68.150002,83.080002,16.26,68.69,Q2-2006,01-04-2006,0
18-05-2006,126.209999,67.459999,84.209999,16.99,69.45,Q2-2006,01-04-2006,0
19-05-2006,127.099998,65.580002,84.43,17.18,68.53,Q2-2006,01-04-2006,0
22-05-2006,126.129997,65.300003,84.610001,17.719999,69.23,Q2-2006,01-04-2006,0
23-05-2006,125.169998,66.379997,84.559998,18.26,71.76,Q2-2006,01-04-2006,0
24-05-2006,126.169998,64.059998,84.599998,17.360001,69.86,Q2-2006,01-04-2006,0
25-05-2006,127.730003,64.699997,84.269997,15.5,71.32,Q2-2006,01-04-2006,0
26-05-2006,128.380005,65.099998,84.209999,14.26,71.37,Q2-2006,01-04-2006,0
30-05-2006,126.099998,65.110001,84.169998,18.66,72.03,Q2-2006,01-04-2006,0
31-05-2006,127.510002,64.230003,83.669998,16.440001,71.29,Q2-2006,01-04-2006,0
01-06-2006,128.729996,62.560001,83.709999,14.52,70.34,Q2-2006,01-04-2006,0
02-06-2006,129,63.5,84.790001,14.32,72.33,Q2-2006,01-04-2006,0
05-06-2006,127.120003,63.290001,84.68,16.65,72.6,Q2-2006,01-04-2006,0
06-06-2006,126.809998,62.549999,85.080002,17.34,72.5,Q2-2006,01-04-2006,0
07-06-2006,125.860001,62.279999,85.099998,17.799999,70.82,Q2-2006,01-04-2006,0
08-06-2006,125.75,60.91,85.269997,18.35,70.35,Q2-2006,01-04-2006,0
09-06-2006,125.349998,60.450001,85.720001,18.120001,71.63,Q2-2006,01-04-2006,0
12-06-2006,123.989998,60.029999,85.790001,20.959999,70.36,Q2-2006,01-04-2006,0
13-06-2006,122.550003,55.919998,85.849998,23.809999,68.56,Q2-2006,01-04-2006,0
14-06-2006,123.5,55.619999,84.989998,21.459999,69.14,Q2-2006,01-04-2006,0
15-06-2006,126.120003,57.32,84.5,15.9,69.5,Q2-2006,01-04-2006,0
16-06-2006,124.650002,57.68,84.309998,17.25,69.88,Q2-2006,01-04-2006,0
19-06-2006,123.669998,56.360001,84.190002,17.83,68.98,Q2-2006,01-04-2006,0
20-06-2006,124.089996,57.299999,84.050003,16.690001,68.94,Q2-2006,01-04-2006,0
21-06-2006,125.010002,58.330002,84.07,15.52,70.33,Q2-2006,01-04-2006,0
22-06-2006,124.459999,57.73,83.589996,15.88,70.84,Q2-2006,01-04-2006,0
23-06-2006,124.440002,57.990002,83.419998,15.89,70.87,Q2-2006,01-04-2006,0
26-06-2006,124.989998,58.279999,83.260002,15.62,71.8,Q2-2006,01-04-2006,0
27-06-2006,123.910004,57.68,83.669998,16.4,71.92,Q2-2006,01-04-2006,0
28-06-2006,124.75,57.540001,83.230003,15.79,72.19,Q2-2006,01-04-2006,0
29-06-2006,127.269997,59.52,83.510002,13.03,73.52,Q2-2006,01-04-2006,0
30-06-2006,127.279999,61.23,84.32,13.08,73.93,Q2-2006,01-04-2006,0
03-07-2006,127.800003,62.18,83.910004,13.05,73.93,Q3-2006,01-07-2006,0
05-07-2006,127.07,62.5,83.239998,14.15,75.19,Q3-2006,01-07-2006,0
06-07-2006,127.440002,63.02,83.75,13.65,75.14,Q3-2006,01-07-2006,0
07-07-2006,126.610001,62.630001,84.290001,13.97,74.09,Q3-2006,01-07-2006,0
10-07-2006,126.849998,62.02,84.370003,14.02,73.61,Q3-2006,01-07-2006,0
11-07-2006,127.410004,63.810001,84.639999,13.14,74.16,Q3-2006,01-07-2006,0
12-07-2006,126.050003,64.919998,84.660004,14.49,74.95,Q3-2006,01-07-2006,0
13-07-2006,124,65.550003,84.989998,17.790001,76.7,Q3-2006,01-07-2006,0
14-07-2006,123.519997,65.849998,85.040001,18.049999,77.03,Q3-2006,01-07-2006,0
17-07-2006,123.339996,63.950001,85.169998,18.639999,75.3,Q3-2006,01-07-2006,0
18-07-2006,123.970001,62.900002,84.440002,17.74,73.54,Q3-2006,01-07-2006,0
19-07-2006,125.690002,64.029999,85.239998,15.55,72.66,Q3-2006,01-07-2006,0
20-07-2006,124.830002,62.540001,85.489998,16.209999,73.08,Q3-2006,01-07-2006,0
21-07-2006,123.949997,61.709999,85.330002,17.4,74.43,Q3-2006,01-07-2006,0
24-07-2006,126.209999,61.139999,85.279999,14.98,75.05,Q3-2006,01-07-2006,0
25-07-2006,126.660004,61.549999,85.029999,14.85,73.75,Q3-2006,01-07-2006,0
26-07-2006,126.830002,62,85.339996,14.62,73.94,Q3-2006,01-07-2006,0
27-07-2006,126.709999,62.900002,85.209999,14.94,74.54,Q3-2006,01-07-2006,0
28-07-2006,127.980003,63.110001,85.699997,14.33,73.24,Q3-2006,01-07-2006,0
31-07-2006,127.849998,63.16,85.809998,14.95,74.4,Q3-2006,01-07-2006,0
01-08-2006,127.220001,64.32,85.459999,15.05,74.91,Q3-2006,01-07-2006,0
02-08-2006,128.080002,64.75,85.779999,14.34,75.81,Q3-2006,01-07-2006,0
03-08-2006,128.419998,64.120003,85.800003,14.46,75.46,Q3-2006,01-07-2006,0
04-08-2006,128.199997,64.279999,86.32,14.34,74.76,Q3-2006,01-07-2006,0
07-08-2006,127.900002,64.5,86.370003,15.23,76.98,Q3-2006,01-07-2006,0
08-08-2006,127.410004,63.970001,86.18,15.23,76.31,Q3-2006,01-07-2006,0
09-08-2006,126.980003,64.629997,85.900002,15.2,76.35,Q3-2006,01-07-2006,0
10-08-2006,127.370003,63.25,85.769997,14.46,74,Q3-2006,01-07-2006,0
11-08-2006,127.010002,62.709999,85.400002,14.3,74.35,Q3-2006,01-07-2006,0
14-08-2006,127.110001,62.25,85.25,14.26,73.53,Q3-2006,01-07-2006,0
15-08-2006,128.630005,62.009998,85.970001,13.42,73.05,Q3-2006,01-07-2006,0
16-08-2006,129.699997,62.490002,86.550003,12.41,71.89,Q3-2006,01-07-2006,0
17-08-2006,130.029999,61.029999,86.519997,12.24,70.06,Q3-2006,01-07-2006,0
18-08-2006,130.690002,61.040001,86.769997,11.64,71.14,Q3-2006,01-07-2006,0
21-08-2006,130.130005,62.439999,87.080002,12.22,72.45,Q3-2006,01-07-2006,0
22-08-2006,130.119995,62.049999,87.110001,12.19,72.63,Q3-2006,01-07-2006,0
23-08-2006,129.759995,61.830002,87.150002,12.4,71.76,Q3-2006,01-07-2006,0
24-08-2006,129.649994,61.75,87.309998,12.4,72.36,Q3-2006,01-07-2006,0
25-08-2006,129.809998,61.77,87.440002,12.31,72.51,Q3-2006,01-07-2006,0
28-08-2006,130.429993,61,87.519997,12.18,70.61,Q3-2006,01-07-2006,0
29-08-2006,130.580002,60.939999,87.639999,12.28,69.71,Q3-2006,01-07-2006,0
30-08-2006,130.660004,61.419998,87.870003,12.22,70.03,Q3-2006,01-07-2006,0
31-08-2006,130.639999,62.290001,88.080002,12.31,70.26,Q3-2006,01-07-2006,0
01-09-2006,131.419998,62.139999,87.760002,11.96,69.19,Q3-2006,01-07-2006,0
05-09-2006,131.669998,63.360001,87.209999,12.63,68.6,Q3-2006,01-07-2006,0
06-09-2006,130.509995,62.860001,87.089996,13.74,67.5,Q3-2006,01-07-2006,0
07-09-2006,129.910004,61.25,87.260002,13.88,67.32,Q3-2006,01-07-2006,0
08-09-2006,130.279999,60.639999,87.330002,13.16,66.25,Q3-2006,01-07-2006,0
11-09-2006,130.410004,58.5,87.25,12.99,65.61,Q3-2006,01-07-2006,0
12-09-2006,131.690002,58.32,87.690002,11.92,63.76,Q3-2006,01-07-2006,0
13-09-2006,132.220001,58.619999,87.730003,11.18,63.97,Q3-2006,01-07-2006,0
14-09-2006,132.229996,57.189999,87.529999,11.55,63.22,Q3-2006,01-07-2006,0
15-09-2006,131.960007,57.400002,87.459999,11.76,63.33,Q3-2006,01-07-2006,0
18-09-2006,132.139999,58.23,87.32,11.78,63.8,Q3-2006,01-07-2006,0
19-09-2006,131.809998,56.919998,88.300003,11.98,61.66,Q3-2006,01-07-2006,0
20-09-2006,132.509995,57.259998,88.43,11.39,60.46,Q3-2006,01-07-2006,0
21-09-2006,131.869995,57.950001,89.239998,12.25,61.59,Q3-2006,01-07-2006,0
22-09-2006,131.470001,58.5,89.68,12.59,60.55,Q3-2006,01-07-2006,0
25-09-2006,132.479996,58.5,90.309998,12.12,61.45,Q3-2006,01-07-2006,0
26-09-2006,133.580002,58.740002,89.93,11.53,61.01,Q3-2006,01-07-2006,0
27-09-2006,133.740005,59.810001,89.669998,11.58,62.96,Q3-2006,01-07-2006,0
28-09-2006,133.690002,59.790001,89.519997,11.72,62.76,Q3-2006,01-07-2006,0
29-09-2006,133.580002,59.470001,89.410004,11.98,62.91,Q3-2006,01-07-2006,0
02-10-2006,133.080002,59.150002,89.300003,12.57,61.03,Q4-2006,01-10-2006,0
03-10-2006,133.360001,57.110001,89.18,12.24,58.68,Q4-2006,01-10-2006,0
04-10-2006,134.919998,56.369999,89.830002,11.86,59.41,Q4-2006,01-10-2006,0
05-10-2006,135.179993,56.919998,89.199997,11.98,60.03,Q4-2006,01-10-2006,0
06-10-2006,135.009995,56.990002,88.269997,11.56,59.76,Q4-2006,01-10-2006,0
09-10-2006,135.089996,57.200001,88.510002,11.68,59.96,Q4-2006,01-10-2006,0
10-10-2006,135.270004,57,87.809998,11.52,58.52,Q4-2006,01-10-2006,0
11-10-2006,135.110001,56.880001,87.550003,11.62,57.59,Q4-2006,01-10-2006,0
12-10-2006,136.279999,57.490002,87.599998,11.09,57.86,Q4-2006,01-10-2006,0
13-10-2006,136.630005,58.57,87.160004,10.75,58.57,Q4-2006,01-10-2006,0
16-10-2006,136.839996,59.169998,87.550003,11.09,59.94,Q4-2006,01-10-2006,0
17-10-2006,136.410004,58.650002,87.620003,11.73,58.93,Q4-2006,01-10-2006,0
18-10-2006,136.589996,58.59,87.800003,11.34,57.65,Q4-2006,01-10-2006,0
19-10-2006,136.809998,59.41,87.639999,10.9,58.5,Q4-2006,01-10-2006,0
20-10-2006,136.839996,58.779999,87.550003,10.63,56.82,Q4-2006,01-10-2006,0
23-10-2006,137.470001,57.759998,87.199997,11.08,58.81,Q4-2006,01-10-2006,0
24-10-2006,137.880005,58.169998,87.199997,10.78,59.35,Q4-2006,01-10-2006,0
25-10-2006,138.350006,58.759998,87.889999,10.66,61.4,Q4-2006,01-10-2006,0
26-10-2006,138.779999,59.290001,88.459999,10.56,60.36,Q4-2006,01-10-2006,0
27-10-2006,137.910004,59.400002,88.870003,10.8,60.75,Q4-2006,01-10-2006,0
30-10-2006,137.809998,59.900002,89.120003,11.2,58.36,Q4-2006,01-10-2006,0
31-10-2006,137.789993,60.240002,89.809998,11.1,58.73,Q4-2006,01-10-2006,0
01-11-2006,136.860001,61.360001,89.959999,11.51,58.71,Q4-2006,01-10-2006,0
02-11-2006,136.779999,61.919998,89.589996,11.42,57.88,Q4-2006,01-10-2006,0
03-11-2006,136.539993,62.299999,88.529999,11.16,59.14,Q4-2006,01-10-2006,0
06-11-2006,138.080002,61.889999,88.790001,11.16,60.02,Q4-2006,01-10-2006,0
07-11-2006,138.610001,62.040001,89.199997,11.09,58.93,Q4-2006,01-10-2006,0
08-11-2006,138.910004,61.110001,89.519997,10.75,59.83,Q4-2006,01-10-2006,0
09-11-2006,138.179993,62.950001,89.470001,11.01,61.16,Q4-2006,01-10-2006,0
10-11-2006,138.240005,62.490002,89.860001,10.79,59.59,Q4-2006,01-10-2006,0
13-11-2006,138.580002,62.189999,89.839996,10.86,58.58,Q4-2006,01-10-2006,0
14-11-2006,139.619995,61.630001,90.190002,10.5,58.28,Q4-2006,01-10-2006,0
15-11-2006,140.020004,61.84,89.849998,10.31,58.76,Q4-2006,01-10-2006,0
16-11-2006,140.380005,61.310001,89.440002,10.16,56.26,Q4-2006,01-10-2006,0
17-11-2006,140.419998,61.779999,89.949997,10.05,55.81,Q4-2006,01-10-2006,0
20-11-2006,140.5,61.77,90.089996,9.97,58.8,Q4-2006,01-10-2006,0
21-11-2006,140.639999,62.27,90.309998,9.9,60.17,Q4-2006,01-10-2006,0
22-11-2006,140.919998,62.5,90.459999,10.14,59.24,Q4-2006,01-10-2006,0
24-11-2006,140.350006,63.5,90.620003,10.73,59.24,Q4-2006,01-10-2006,0
27-11-2006,138.419998,63.700001,90.949997,12.3,60.32,Q4-2006,01-10-2006,0
28-11-2006,139.020004,63.57,91.139999,11.62,60.99,Q4-2006,01-10-2006,0
29-11-2006,140.470001,63.16,90.93,10.83,62.46,Q4-2006,01-10-2006,0
30-11-2006,140.529999,64.389999,91.529999,10.91,63.13,Q4-2006,01-10-2006,0
01-12-2006,140.220001,64.120003,91.419998,11.66,63.43,Q4-2006,01-10-2006,0
04-12-2006,141.289993,64.120003,91.580002,11.23,62.44,Q4-2006,01-10-2006,0
05-12-2006,141.899994,63.810001,91.150002,11.27,62.43,Q4-2006,01-10-2006,0
06-12-2006,141.779999,62.689999,90.970001,11.33,62.19,Q4-2006,01-10-2006,0
07-12-2006,141.160004,62.73,90.900002,12.67,62.49,Q4-2006,01-10-2006,0
08-12-2006,141.419998,62.049999,90.239998,12.07,62.03,Q4-2006,01-10-2006,0
11-12-2006,141.830002,62.57,90.629997,10.71,61.22,Q4-2006,01-10-2006,0
12-12-2006,141.720001,62.52,90.82,10.65,61.02,Q4-2006,01-10-2006,0
13-12-2006,141.869995,62.48,90.010002,10.18,61.37,Q4-2006,01-10-2006,0
14-12-2006,143.119995,62.119999,89.68,9.97,62.51,Q4-2006,01-10-2006,0
15-12-2006,142.339996,61,89.730003,10.05,63.43,Q4-2006,01-10-2006,0
18-12-2006,141.949997,61.040001,89.760002,10.6,62.21,Q4-2006,01-10-2006,0
19-12-2006,142.220001,61.799999,89.639999,10.3,63.15,Q4-2006,01-10-2006,0
20-12-2006,142.139999,61.619999,89.629997,10.26,63.72,Q4-2006,01-10-2006,0
21-12-2006,141.619995,61.380001,90.080002,10.53,62.66,Q4-2006,01-10-2006,0
22-12-2006,140.75,61.650002,89.389999,11.36,62.41,Q4-2006,01-10-2006,0
26-12-2006,141.580002,61.98,89.660004,11.26,61.1,Q4-2006,01-10-2006,0
27-12-2006,142.509995,62.220001,88.699997,10.64,60.34,Q4-2006,01-10-2006,0
28-12-2006,142.210007,62.900002,88.5,10.99,60.53,Q4-2006,01-10-2006,0
29-12-2006,141.619995,63.209999,88.43,11.56,61.05,Q4-2006,01-10-2006,0
03-01-2007,141.369995,62.279999,89.059998,12.04,58.32,Q1-2007,01-01-2007,0
04-01-2007,141.669998,61.650002,89.599998,11.51,55.59,Q1-2007,01-01-2007,0
05-01-2007,140.539993,60.169998,89.209999,12.14,56.31,Q1-2007,01-01-2007,0
08-01-2007,141.190002,60.48,89.370003,12,56.09,Q1-2007,01-01-2007,0
09-01-2007,141.070007,60.849998,89.370003,11.91,55.64,Q1-2007,01-01-2007,0
10-01-2007,141.539993,60.59,88.970001,11.47,54.02,Q1-2007,01-01-2007,0
11-01-2007,142.160004,60.630001,88.449997,10.87,51.88,Q1-2007,01-01-2007,0
12-01-2007,143.240005,62.169998,88.040001,10.15,52.99,Q1-2007,01-01-2007,0
16-01-2007,142.960007,61.970001,88.230003,10.74,51.21,Q1-2007,01-01-2007,0
17-01-2007,143.020004,62.639999,87.959999,10.59,52.24,Q1-2007,01-01-2007,0
18-01-2007,142.539993,62.259998,88.230003,10.85,50.48,Q1-2007,01-01-2007,0
19-01-2007,142.820007,63,87.989998,10.4,51.99,Q1-2007,01-01-2007,0
22-01-2007,142.380005,62.720001,88.199997,10.77,51.13,Q1-2007,01-01-2007,0
23-01-2007,142.800003,64.230003,87.620003,10.34,55.04,Q1-2007,01-01-2007,0
24-01-2007,143.949997,64.330002,87.610001,9.89,55.37,Q1-2007,01-01-2007,0
25-01-2007,142.259995,64.059998,86.980003,11.22,54.23,Q1-2007,01-01-2007,0
26-01-2007,142.130005,64.169998,86.910004,11.13,55.42,Q1-2007,01-01-2007,0
29-01-2007,142.050003,63.77,86.720001,11.45,54.01,Q1-2007,01-01-2007,0
30-01-2007,142.789993,64.220001,86.82,10.96,56.97,Q1-2007,01-01-2007,0
31-01-2007,143.75,64.830002,87.550003,10.42,58.14,Q1-2007,01-01-2007,0
01-02-2007,144.610001,65.220001,87.089996,10.31,57.3,Q1-2007,01-01-2007,0
02-02-2007,144.809998,64.279999,87.199997,10.08,59.02,Q1-2007,01-01-2007,0
05-02-2007,144.850006,64.309998,87.32,10.55,58.74,Q1-2007,01-01-2007,0
06-02-2007,144.889999,64.790001,87.800003,10.65,58.88,Q1-2007,01-01-2007,0
07-02-2007,145.210007,64.629997,88.059998,10.32,57.71,Q1-2007,01-01-2007,0
08-02-2007,145.020004,65.519997,88.129997,10.44,59.71,Q1-2007,01-01-2007,0
09-02-2007,143.940002,66.120003,87.629997,11.1,59.89,Q1-2007,01-01-2007,0
12-02-2007,143.449997,65.669998,87.43,11.61,57.81,Q1-2007,01-01-2007,0
13-02-2007,144.660004,65.839996,87.239998,10.34,59.06,Q1-2007,01-01-2007,0
14-02-2007,145.610001,66.370003,88.07,10.23,58,Q1-2007,01-01-2007,0
15-02-2007,145.800003,66.410004,88.330002,10.22,57.99,Q1-2007,01-01-2007,0
16-02-2007,145.729996,66.360001,88.639999,10.02,59.39,Q1-2007,01-01-2007,0
20-02-2007,146.039993,65.309998,88.839996,10.24,58.07,Q1-2007,01-01-2007,0
21-02-2007,145.979996,67.349998,88.690002,10.2,60.07,Q1-2007,01-01-2007,0
22-02-2007,145.869995,67.150002,88.209999,10.18,60.95,Q1-2007,01-01-2007,0
23-02-2007,145.300003,67.720001,88.839996,10.58,61.14,Q1-2007,01-01-2007,0
26-02-2007,145.169998,68.099998,89.43,11.15,61.39,Q1-2007,01-01-2007,0
27-02-2007,139.5,65.410004,90.559998,18.309999,61.46,Q1-2007,01-01-2007,0
28-02-2007,140.929993,66.480003,90.150002,15.42,61.79,Q1-2007,01-01-2007,0
01-03-2007,140.509995,65.82,89.75,15.82,62,Q1-2007,01-01-2007,0
02-03-2007,138.669998,63.709999,90.199997,18.610001,61.64,Q1-2007,01-01-2007,0
05-03-2007,137.350006,62.93,90.349998,19.629999,60.07,Q1-2007,01-01-2007,0
06-03-2007,139.699997,64.150002,90.080002,15.96,60.69,Q1-2007,01-01-2007,0
07-03-2007,139.559998,64.300003,90.43,15.24,61.82,Q1-2007,01-01-2007,0
08-03-2007,140.740005,64.480003,90.349998,14.29,61.64,Q1-2007,01-01-2007,0
09-03-2007,140.779999,64.25,89.400002,14.09,60.05,Q1-2007,01-01-2007,0
12-03-2007,140.990005,64.370003,89.75,13.99,58.91,Q1-2007,01-01-2007,0
13-03-2007,138.25,63.720001,90.290001,18.129999,57.93,Q1-2007,01-01-2007,0
14-03-2007,139.279999,63.939999,89.879997,17.27,58.16,Q1-2007,01-01-2007,0
15-03-2007,139.470001,63.98,89.870003,16.43,57.55,Q1-2007,01-01-2007,0
16-03-2007,138.529999,64.620003,89.849998,16.790001,57.11,Q1-2007,01-01-2007,0
19-03-2007,140.199997,64.739998,89.660004,14.59,56.59,Q1-2007,01-01-2007,0
20-03-2007,140.970001,65.269997,89.709999,13.27,56.73,Q1-2007,01-01-2007,0
21-03-2007,143.289993,65.82,89.75,12.19,59.61,Q1-2007,01-01-2007,0
22-03-2007,143.179993,65.760002,89.040001,12.93,61.69,Q1-2007,01-01-2007,0
23-03-2007,143.389999,65.150002,88.790001,12.95,62.28,Q1-2007,01-01-2007,0
26-03-2007,143.199997,65.839996,88.900002,13.16,62.91,Q1-2007,01-01-2007,0
27-03-2007,142.860001,65.699997,88.75,13.48,62.93,Q1-2007,01-01-2007,0
28-03-2007,141.820007,66.050003,88.57,14.98,64.08,Q1-2007,01-01-2007,0
29-03-2007,141.970001,65.650002,88.449997,15.14,66.03,Q1-2007,01-01-2007,0
30-03-2007,142,65.739998,88.279999,14.64,65.87,Q1-2007,01-01-2007,0
02-04-2007,142.160004,65.849998,88.099998,14.53,65.94,Q2-2007,01-04-2007,0
03-04-2007,143.690002,65.830002,87.989998,13.46,64.64,Q2-2007,01-04-2007,0
04-04-2007,143.850006,66.809998,88.080002,13.24,64.38,Q2-2007,01-04-2007,0
05-04-2007,144.240005,66.860001,87.75,13.23,64.28,Q2-2007,01-04-2007,0
09-04-2007,144.440002,66.529999,87.169998,13.14,61.51,Q2-2007,01-04-2007,0
10-04-2007,144.610001,67.160004,87.43,12.68,61.89,Q2-2007,01-04-2007,0
11-04-2007,144.020004,67.080002,87.370003,13.49,62.01,Q2-2007,01-04-2007,0
12-04-2007,144.660004,66.989998,87.389999,12.71,63.85,Q2-2007,01-04-2007,0
13-04-2007,145.320007,67.839996,87.120003,12.2,63.63,Q2-2007,01-04-2007,0
16-04-2007,146.699997,68.400002,87.599998,11.98,63.61,Q2-2007,01-04-2007,0
17-04-2007,147.089996,68,88.089996,12.14,63.1,Q2-2007,01-04-2007,0
18-04-2007,147.270004,68.379997,88.529999,12.42,63.13,Q2-2007,01-04-2007,0
19-04-2007,147.229996,67.529999,88.379997,12.54,61.83,Q2-2007,01-04-2007,0
20-04-2007,148.619995,68.699997,88.150002,12.07,63.38,Q2-2007,01-04-2007,0
23-04-2007,148.059998,68.260002,88.470001,13.04,65.89,Q2-2007,01-04-2007,0
24-04-2007,148.119995,67.730003,88.800003,13.12,64.58,Q2-2007,01-04-2007,0
25-04-2007,149.479996,67.889999,88.489998,13.21,65.84,Q2-2007,01-04-2007,0
26-04-2007,149.649994,66.870003,87.849998,12.79,65.06,Q2-2007,01-04-2007,0
27-04-2007,149.529999,67.559998,87.830002,12.45,66.46,Q2-2007,01-04-2007,0
30-04-2007,148.289993,67.089996,88.75,14.22,65.71,Q2-2007,01-04-2007,0
01-05-2007,148.669998,66.690002,88.489998,13.51,64.4,Q2-2007,01-04-2007,0
02-05-2007,149.539993,66.660004,88.440002,13.08,63.68,Q2-2007,01-04-2007,0
